"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request without body, POST /api/v1/account/recovery-password returns 400.","93","When request without body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 05:59:37 GMT 2025","passed","Wed Oct 29 05:59:37 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401.","1341","When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 05:59:31 GMT 2025","failed","Wed Oct 29 05:59:33 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
"When request is valid, POST /api/v1/auth/refresh returns 200.","1410","When request is valid, POST /api/v1/auth/refresh returns 200","Unit Tests","Wed Oct 29 05:59:33 GMT 2025","passed","Wed Oct 29 05:59:34 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request with invalid body, POST /api/v1/auth/login returns 400.","240","When request with invalid body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:59:35 GMT 2025","passed","Wed Oct 29 05:59:35 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response.","88","When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Wed Oct 29 05:59:37 GMT 2025","passed","Wed Oct 29 05:59:37 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request is valid, GET /api/v1/account/me returns 200 and valid response.","191","When request is valid, GET /api/v1/account/me returns 200 and valid response","Unit Tests","Wed Oct 29 05:59:39 GMT 2025","passed","Wed Oct 29 05:59:39 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request with invalid access token header, POST /api/v1/auth/login returns 401.","87","When request with invalid access token header , POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 05:59:36 GMT 2025","passed","Wed Oct 29 05:59:36 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request with empty body, POST /api/v1/auth/login returns 400.","197","When request with empty body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:59:36 GMT 2025","failed","Wed Oct 29 05:59:37 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request body without email, POST /api/v1/auth/login returns 400.","209","When request body without email, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:59:35 GMT 2025","failed","Wed Oct 29 05:59:35 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
"When request without body, POST /api/v1/auth/login returns 400.","204","When request without body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:59:35 GMT 2025","passed","Wed Oct 29 05:59:36 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request body with empty email, POST /api/v1/account/recovery-password returns 422.","96","When request body with empty email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 05:59:37 GMT 2025","failed","Wed Oct 29 05:59:37 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request is valid, POST /api/v1/auth/login returns 200 and valid response.","201","When request is valid, POST /api/v1/auth/login returns 200 and valid response","Unit Tests","Wed Oct 29 05:59:35 GMT 2025","passed","Wed Oct 29 05:59:35 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
"When request body with invalid email, POST /api/v1/account/recovery-password returns 422.","84","When request body with invalid email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 05:59:37 GMT 2025","failed","Wed Oct 29 05:59:37 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithInvalidEmail"
"When request without access token header, GET /api/v1/account/me returns 401.","86","When request without access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 05:59:39 GMT 2025","failed","Wed Oct 29 05:59:39 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request without access token header, POST /api/v1/auth/logout returns 401.","102","When request without access token header, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 05:59:35 GMT 2025","failed","Wed Oct 29 05:59:35 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request body without new password, POST /api/v1/account/change-password returns 400.","266","When request body without new password, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 05:59:39 GMT 2025","failed","Wed Oct 29 05:59:39 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request body with wrong email, POST /api/v1/auth/login returns 401.","275","When request body with wrong email, POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 05:59:36 GMT 2025","passed","Wed Oct 29 05:59:36 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request body with empty new password, POST /api/v1/account/change-password returns 422.","335","When request body with empty new password, POST /api/v1/account/change-password returns 422","Unit Tests","Wed Oct 29 05:59:38 GMT 2025","failed","Wed Oct 29 05:59:38 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request without body, POST /api/v1/account/change-password returns 400.","209","When request without body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 05:59:37 GMT 2025","passed","Wed Oct 29 05:59:37 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request without body, POST /api/v1/auth/refresh returns 400.","220","When request without body, POST /api/v1/auth/refresh returns 400","Unit Tests","Wed Oct 29 05:59:34 GMT 2025","passed","Wed Oct 29 05:59:34 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request body with empty old password, POST /api/v1/account/change-password returns 401.","262","When request body with empty old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:59:38 GMT 2025","passed","Wed Oct 29 05:59:39 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request without access token header, POST /api/v1/account/change-password returns 401.","92","When request without access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:59:37 GMT 2025","failed","Wed Oct 29 05:59:38 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
