"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request with empty body, /api/v1/account/recovery-password returns 400.","98","When request with empty body, /api/v1/account/recovery-password returns 400","Unit Tests","Sun Oct 26 21:36:50 GMT 2025","failed","Sun Oct 26 21:36:50 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request without access token header, /api/v1/auth/logout returns 401.","114","When request without access token header, /api/v1/auth/logout returns 401","Unit Tests","Sun Oct 26 21:36:48 GMT 2025","failed","Sun Oct 26 21:36:48 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request body with invalid email, /api/v1/account/recovery-password returns 401.","88","When request body with invalid email, /api/v1/account/recovery-password returns 401","Unit Tests","Sun Oct 26 21:36:50 GMT 2025","failed","Sun Oct 26 21:36:50 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithInvalidEmail"
"When request without access token header, /api/v1/account/me returns 401.","90","When request without access token header, /api/v1/account/me returns 401","Unit Tests","Sun Oct 26 21:36:52 GMT 2025","failed","Sun Oct 26 21:36:52 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request with empty refresh token header, /api/v1/auth/refresh returns 401.","114","When request with empty refresh token header, /api/v1/auth/refresh returns 401","Unit Tests","Sun Oct 26 21:36:45 GMT 2025","failed","Sun Oct 26 21:36:45 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithEmptyRefreshToken"
"When request without body, /api/v1/account/change-password returns 400.","219","When request without body, /api/v1/account/change-password returns 400","Unit Tests","Sun Oct 26 21:36:50 GMT 2025","passed","Sun Oct 26 21:36:50 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request with invalid access token header, /api/v1/auth/login returns 401.","86","When request with invalid access token header , /api/v1/auth/login returns 401","Unit Tests","Sun Oct 26 21:36:49 GMT 2025","passed","Sun Oct 26 21:36:49 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request with invalid body, /api/v1/auth/login returns 400.","226","When request with invalid body, /api/v1/auth/login returns 400","Unit Tests","Sun Oct 26 21:36:48 GMT 2025","passed","Sun Oct 26 21:36:49 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request with invalid access token, /api/v1/auth/logout returns 401.","129","When request with invalid access token, /api/v1/auth/logout returns 401","Unit Tests","Sun Oct 26 21:36:47 GMT 2025","passed","Sun Oct 26 21:36:48 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
"When request is valid, /api/v1/auth/logout returns 204.","213","When request is valid, /api/v1/auth/logout returns 204","Unit Tests","Sun Oct 26 21:36:48 GMT 2025","passed","Sun Oct 26 21:36:48 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request without invalid access token header, /api/v1/account/me returns 401.","84","When request without invalid access token header, /api/v1/account/me returns 401","Unit Tests","Sun Oct 26 21:36:52 GMT 2025","passed","Sun Oct 26 21:36:52 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoWithInvalidToken"
"When request without body, /api/v1/auth/refresh returns 400.","241","When request without body, /api/v1/auth/refresh returns 400","Unit Tests","Sun Oct 26 21:36:47 GMT 2025","passed","Sun Oct 26 21:36:47 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request with empty body, /api/v1/auth/login returns 400.","219","When request with empty body, /api/v1/auth/login returns 400","Unit Tests","Sun Oct 26 21:36:49 GMT 2025","failed","Sun Oct 26 21:36:50 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request body without email, /api/v1/auth/login returns 400.","226","When request body without email, /api/v1/auth/login returns 400","Unit Tests","Sun Oct 26 21:36:48 GMT 2025","failed","Sun Oct 26 21:36:48 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
"When request with empty body, /api/v1/account/change-password returns 400.","204","When request with empty body, /api/v1/account/change-password returns 400","Unit Tests","Sun Oct 26 21:36:51 GMT 2025","failed","Sun Oct 26 21:36:51 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyBody"
"When request is valid, /api/v1/account/me returns 200 and valid response.","208","When request is valid, /api/v1/account/me returns 200 and valid response","Unit Tests","Sun Oct 26 21:36:52 GMT 2025","passed","Sun Oct 26 21:36:53 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request body with wrong email, /api/v1/auth/login returns 401.","292","When request body with wrong email, /api/v1/auth/login returns 401","Unit Tests","Sun Oct 26 21:36:49 GMT 2025","passed","Sun Oct 26 21:36:49 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request body with empty old password, /api/v1/account/change-password returns 401.","275","When request body with empty old password, /api/v1/account/change-password returns 401","Unit Tests","Sun Oct 26 21:36:52 GMT 2025","passed","Sun Oct 26 21:36:52 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request body with empty new password, /api/v1/account/change-password returns 401.","377","When request body with empty new password, /api/v1/account/change-password returns 401","Unit Tests","Sun Oct 26 21:36:51 GMT 2025","failed","Sun Oct 26 21:36:51 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request is valid, /api/v1/account/change-password returns 204 and valid response.","349","When request is valid, /api/v1/account/change-password returns 204 and valid response","Unit Tests","Sun Oct 26 21:36:51 GMT 2025","passed","Sun Oct 26 21:36:52 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request body with empty email, /api/v1/account/recovery-password returns 401.","107","When request body with empty email, /api/v1/account/recovery-password returns 401","Unit Tests","Sun Oct 26 21:36:50 GMT 2025","failed","Sun Oct 26 21:36:50 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request is valid, /api/v1/auth/refresh returns 200.","1917","When request is valid, /api/v1/auth/refresh returns 200","Unit Tests","Sun Oct 26 21:36:45 GMT 2025","passed","Sun Oct 26 21:36:47 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
