"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request is valid, GET /api/v1/account/me returns 200 and valid response.","188","When request is valid, GET /api/v1/account/me returns 200 and valid response","Unit Tests","Wed Oct 29 05:51:15 GMT 2025","passed","Wed Oct 29 05:51:15 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request body without email, POST /api/v1/auth/login returns 400.","229","When request body without email, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:51:11 GMT 2025","failed","Wed Oct 29 05:51:11 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
"When request with invalid access token header, POST /api/v1/account/change-password returns 401.","85","When request with invalid access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:51:14 GMT 2025","passed","Wed Oct 29 05:51:15 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request body with empty old password, POST /api/v1/account/change-password returns 401.","263","When request body with empty old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:51:14 GMT 2025","passed","Wed Oct 29 05:51:14 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request without invalid access token header, GET /api/v1/account/me returns 401.","83","When request without invalid access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 05:51:15 GMT 2025","passed","Wed Oct 29 05:51:15 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithInvalidToken"
"When request body with wrong password, POST /api/v1/auth/login returns 401.","279","When request body with wrong password, POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 05:51:12 GMT 2025","passed","Wed Oct 29 05:51:12 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
"When request body with empty email, POST /api/v1/account/recovery-password returns 422.","95","When request body with empty email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 05:51:12 GMT 2025","failed","Wed Oct 29 05:51:12 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request without body, POST /api/v1/account/change-password returns 400.","202","When request without body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 05:51:12 GMT 2025","passed","Wed Oct 29 05:51:13 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request is valid, POST /api/v1/auth/refresh returns 200.","1491","When request is valid, POST /api/v1/auth/refresh returns 200","Unit Tests","Wed Oct 29 05:51:08 GMT 2025","passed","Wed Oct 29 05:51:10 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request body without old password, POST /api/v1/account/change-password returns 401.","199","When request body without old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:51:13 GMT 2025","failed","Wed Oct 29 05:51:13 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutOldPassword"
"When request with invalid access token, POST /api/v1/auth/logout returns 401.","101","When request with invalid access token, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 05:51:10 GMT 2025","passed","Wed Oct 29 05:51:10 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
"When request without access token header, POST /api/v1/account/change-password returns 401.","95","When request without access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:51:13 GMT 2025","failed","Wed Oct 29 05:51:13 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request is valid, POST /api/v1/auth/logout returns 204.","213","When request is valid, POST /api/v1/auth/logout returns 204","Unit Tests","Wed Oct 29 05:51:10 GMT 2025","passed","Wed Oct 29 05:51:10 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request without body, POST /api/v1/auth/refresh returns 400.","237","When request without body, POST /api/v1/auth/refresh returns 400","Unit Tests","Wed Oct 29 05:51:10 GMT 2025","passed","Wed Oct 29 05:51:10 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response.","86","When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Wed Oct 29 05:51:12 GMT 2025","passed","Wed Oct 29 05:51:12 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request with invalid body, POST /api/v1/auth/login returns 400.","204","When request with invalid body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:51:11 GMT 2025","passed","Wed Oct 29 05:51:11 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request body without new password, POST /api/v1/account/change-password returns 400.","266","When request body without new password, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 05:51:14 GMT 2025","failed","Wed Oct 29 05:51:14 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401.","1393","When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 05:51:07 GMT 2025","failed","Wed Oct 29 05:51:08 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
"When request body with wrong email, POST /api/v1/auth/login returns 401.","268","When request body with wrong email, POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 05:51:11 GMT 2025","passed","Wed Oct 29 05:51:11 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request with invalid access token header, POST /api/v1/auth/login returns 401.","86","When request with invalid access token header , POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 05:51:11 GMT 2025","passed","Wed Oct 29 05:51:12 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request without body, POST /api/v1/auth/login returns 400.","198","When request without body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:51:11 GMT 2025","passed","Wed Oct 29 05:51:11 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request with empty body, POST /api/v1/account/recovery-password returns 400.","86","When request with empty body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 05:51:12 GMT 2025","failed","Wed Oct 29 05:51:12 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
