"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request without invalid access token header, GET /api/v1/account/me returns 401.","83","When request without invalid access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 05:05:41 GMT 2025","passed","Wed Oct 29 05:05:41 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithInvalidToken"
"When request without body, POST /api/v1/account/change-password returns 400.","195","When request without body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 05:05:39 GMT 2025","passed","Wed Oct 29 05:05:39 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request body with wrong password, POST /api/v1/auth/login returns 401.","268","When request body with wrong password, POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 05:05:38 GMT 2025","broken","Wed Oct 29 05:05:38 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
"When request body with invalid email, POST /api/v1/account/recovery-password returns 422.","85","When request body with invalid email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 05:05:39 GMT 2025","failed","Wed Oct 29 05:05:39 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithInvalidEmail"
"When request body with empty new password, POST /api/v1/account/change-password returns 422.","339","When request body with empty new password, POST /api/v1/account/change-password returns 422","Unit Tests","Wed Oct 29 05:05:39 GMT 2025","failed","Wed Oct 29 05:05:40 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request is valid, POST /api/v1/auth/refresh returns 200.","1387","When request is valid, POST /api/v1/auth/refresh returns 200","Unit Tests","Wed Oct 29 05:05:34 GMT 2025","passed","Wed Oct 29 05:05:36 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request body with empty email, POST /api/v1/account/recovery-password returns 422.","94","When request body with empty email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 05:05:38 GMT 2025","failed","Wed Oct 29 05:05:38 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request with invalid access token header, POST /api/v1/account/change-password returns 401.","84","When request with invalid access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:05:41 GMT 2025","passed","Wed Oct 29 05:05:41 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request with empty refresh token header, POST /api/v1/auth/refresh returns 401.","95","When request with empty refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 05:05:34 GMT 2025","broken","Wed Oct 29 05:05:34 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithEmptyRefreshToken"
"When request without body, POST /api/v1/auth/refresh returns 400.","208","When request without body, POST /api/v1/auth/refresh returns 400","Unit Tests","Wed Oct 29 05:05:36 GMT 2025","passed","Wed Oct 29 05:05:36 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request with empty body, POST /api/v1/auth/login returns 400.","194","When request with empty body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:05:38 GMT 2025","broken","Wed Oct 29 05:05:38 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response.","86","When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Wed Oct 29 05:05:38 GMT 2025","passed","Wed Oct 29 05:05:38 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request body with empty old password, POST /api/v1/account/change-password returns 401.","264","When request body with empty old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:05:40 GMT 2025","broken","Wed Oct 29 05:05:40 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request without body, POST /api/v1/auth/login returns 400.","230","When request without body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:05:37 GMT 2025","passed","Wed Oct 29 05:05:37 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request is valid, POST /api/v1/auth/logout returns 204.","203","When request is valid, POST /api/v1/auth/logout returns 204","Unit Tests","Wed Oct 29 05:05:36 GMT 2025","passed","Wed Oct 29 05:05:36 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request with empty body, POST /api/v1/account/recovery-password returns 400.","86","When request with empty body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 05:05:38 GMT 2025","failed","Wed Oct 29 05:05:39 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request without access token header, POST /api/v1/auth/logout returns 401.","97","When request without access token header, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 05:05:36 GMT 2025","failed","Wed Oct 29 05:05:36 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401.","1159","When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 05:05:33 GMT 2025","broken","Wed Oct 29 05:05:34 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
"When request without body, POST /api/v1/account/recovery-password returns 400.","85","When request without body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 05:05:38 GMT 2025","passed","Wed Oct 29 05:05:38 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request is valid, GET /api/v1/account/me returns 200 and valid response.","193","When request is valid, GET /api/v1/account/me returns 200 and valid response","Unit Tests","Wed Oct 29 05:05:41 GMT 2025","passed","Wed Oct 29 05:05:41 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request without access token header, POST /api/v1/account/change-password returns 401.","83","When request without access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:05:39 GMT 2025","broken","Wed Oct 29 05:05:39 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request body without email, POST /api/v1/auth/login returns 400.","207","When request body without email, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:05:37 GMT 2025","broken","Wed Oct 29 05:05:37 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
