"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request is valid, POST /api/v1/account/change-password returns 204 and valid response.","159","When request is valid, POST /api/v1/account/change-password returns 204 and valid response","Unit Tests","Wed Oct 29 04:49:05 GMT 2025","broken","Wed Oct 29 04:49:05 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request is valid, GET /api/v1/account/me returns 200 and valid response.","155","When request is valid, GET /api/v1/account/me returns 200 and valid response","Unit Tests","Wed Oct 29 04:49:06 GMT 2025","broken","Wed Oct 29 04:49:06 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request body without old password, POST /api/v1/account/change-password returns 401.","156","When request body without old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:49:04 GMT 2025","broken","Wed Oct 29 04:49:04 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutOldPassword"
"When request body with empty email, POST /api/v1/account/recovery-password returns 422.","108","When request body with empty email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 04:49:04 GMT 2025","failed","Wed Oct 29 04:49:04 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request without invalid access token header, GET /api/v1/account/me returns 401.","83","When request without invalid access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 04:49:05 GMT 2025","passed","Wed Oct 29 04:49:05 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithInvalidToken"
"When request with invalid body, POST /api/v1/auth/login returns 400.","156","When request with invalid body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 04:49:03 GMT 2025","broken","Wed Oct 29 04:49:03 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request is valid, POST /api/v1/auth/logout returns 204.","161","When request is valid, POST /api/v1/auth/logout returns 204","Unit Tests","Wed Oct 29 04:49:02 GMT 2025","broken","Wed Oct 29 04:49:02 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401.","1516","When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 04:49:00 GMT 2025","broken","Wed Oct 29 04:49:01 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
"When request with empty body, POST /api/v1/account/recovery-password returns 400.","86","When request with empty body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 04:49:04 GMT 2025","failed","Wed Oct 29 04:49:04 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request with empty refresh token header, POST /api/v1/auth/refresh returns 401.","101","When request with empty refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 04:49:01 GMT 2025","broken","Wed Oct 29 04:49:01 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithEmptyRefreshToken"
"When request is valid, POST /api/v1/auth/login returns 200 and valid response.","165","When request is valid, POST /api/v1/auth/login returns 200 and valid response","Unit Tests","Wed Oct 29 04:49:02 GMT 2025","broken","Wed Oct 29 04:49:02 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
"When request with invalid access token header, POST /api/v1/account/change-password returns 401.","82","When request with invalid access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:49:05 GMT 2025","passed","Wed Oct 29 04:49:05 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request without body, POST /api/v1/auth/login returns 400.","158","When request without body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 04:49:03 GMT 2025","broken","Wed Oct 29 04:49:03 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request without access token header, POST /api/v1/auth/logout returns 401.","91","When request without access token header, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 04:49:02 GMT 2025","failed","Wed Oct 29 04:49:02 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request is valid, POST /api/v1/auth/refresh returns 200.","206","When request is valid, POST /api/v1/auth/refresh returns 200","Unit Tests","Wed Oct 29 04:49:01 GMT 2025","broken","Wed Oct 29 04:49:02 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request without access token header, GET /api/v1/account/me returns 401.","83","When request without access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 04:49:05 GMT 2025","broken","Wed Oct 29 04:49:06 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request body with empty new password, POST /api/v1/account/change-password returns 422.","163","When request body with empty new password, POST /api/v1/account/change-password returns 422","Unit Tests","Wed Oct 29 04:49:05 GMT 2025","broken","Wed Oct 29 04:49:05 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request without access token header, POST /api/v1/account/change-password returns 401.","91","When request without access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:49:04 GMT 2025","broken","Wed Oct 29 04:49:04 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
