"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request body with empty email, /api/v1/account/recovery-password returns 401.","103","When request body with empty email, /api/v1/account/recovery-password returns 401","Unit Tests","Wed Oct 22 23:38:33 GMT 2025","failed","Wed Oct 22 23:38:33 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request is valid, /api/v1/account/change-password returns 204 and valid response.","360","When request is valid, /api/v1/account/change-password returns 204 and valid response","Unit Tests","Wed Oct 22 23:38:34 GMT 2025","passed","Wed Oct 22 23:38:35 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request body with empty new password, /api/v1/account/change-password returns 401.","372","When request body with empty new password, /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 22 23:38:34 GMT 2025","failed","Wed Oct 22 23:38:34 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request is valid, /api/v1/account/recovery-password returns 204 and valid response.","167","When request is valid, /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Wed Oct 22 23:38:33 GMT 2025","passed","Wed Oct 22 23:38:33 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request is valid, /api/v1/auth/logout returns 204.","235","When request is valid, /api/v1/auth/logout returns 204","Unit Tests","Wed Oct 22 23:38:30 GMT 2025","passed","Wed Oct 22 23:38:31 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request with invalid access token header, /api/v1/account/change-password returns 401.","90","When request with invalid access token header, /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 22 23:38:35 GMT 2025","passed","Wed Oct 22 23:38:35 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request with empty body, /api/v1/auth/login returns 400.","220","When request with empty body, /api/v1/auth/login returns 400","Unit Tests","Wed Oct 22 23:38:32 GMT 2025","failed","Wed Oct 22 23:38:33 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request with invalid body, /api/v1/auth/login returns 400.","251","When request with invalid body, /api/v1/auth/login returns 400","Unit Tests","Wed Oct 22 23:38:31 GMT 2025","passed","Wed Oct 22 23:38:31 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request without access token header, /api/v1/account/me returns 401.","95","When request without access token header, /api/v1/account/me returns 401","Unit Tests","Wed Oct 22 23:38:36 GMT 2025","failed","Wed Oct 22 23:38:36 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request without body, /api/v1/auth/login returns 400.","264","When request without body, /api/v1/auth/login returns 400","Unit Tests","Wed Oct 22 23:38:31 GMT 2025","passed","Wed Oct 22 23:38:32 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request without access token header, /api/v1/account/change-password returns 401.","103","When request without access token header, /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 22 23:38:34 GMT 2025","failed","Wed Oct 22 23:38:34 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request body with wrong email, /api/v1/auth/login returns 401.","302","When request body with wrong email, /api/v1/auth/login returns 401","Unit Tests","Wed Oct 22 23:38:32 GMT 2025","passed","Wed Oct 22 23:38:32 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request body without email, /api/v1/auth/login returns 400.","248","When request body without email, /api/v1/auth/login returns 400","Unit Tests","Wed Oct 22 23:38:31 GMT 2025","failed","Wed Oct 22 23:38:31 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
"When request with invalid access token, /api/v1/auth/logout returns 401.","139","When request with invalid access token, /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 22 23:38:30 GMT 2025","passed","Wed Oct 22 23:38:30 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
"When request with empty body, /api/v1/account/recovery-password returns 400.","98","When request with empty body, /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 22 23:38:33 GMT 2025","failed","Wed Oct 22 23:38:33 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
