"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request body with duration field value what exceeds max possible value (32767), PUT /api/v1/programs/{id} returns 400.","198","When request body with duration field value what exceeds max possible value (32767), PUT /api/v1/programs/{id} returns 400","Controller tests","Wed Nov 26 08:48:26 UTC 2025","passed","Wed Nov 26 08:48:26 UTC 2025","PUT /api/v1/programs/{id}","Educational Program API Controller Tests","education.kub.backend.ce.domain.educational_program.controller.EducationalProgramControllerTests$EducationalProgramsTests$EducationalProgramTests$UpdateEducationalProgramTests","UpdateProgramWithTooBigDurationFieldValue"
"When valid request with missing roles, POST /api/v1/rooms returns 401.","174","When valid request with missing roles, POST /api/v1/rooms returns 401 [2] user_creator_role=STUDENT","Controller tests","Wed Nov 26 08:48:45 UTC 2025","failed","Wed Nov 26 08:48:46 UTC 2025","POST /api/v1/rooms","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$CreateRoomTests","CreateRoomWithNotAllowedRole"
"When request without access token header, PUT /api/v1/rooms/{id} returns 401.","91","When request without access token header, PUT /api/v1/rooms/{id} returns 401","Controller tests","Wed Nov 26 08:48:38 UTC 2025","failed","Wed Nov 26 08:48:38 UTC 2025","PUT /api/v1/rooms/{id}","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$RoomTests$UpdateRoomTests","UpdateRoomWithoutToken"
"When valid request with email field equal to another existing user, PUT /api/v1/users/{id} returns 409.","248","When valid request with email field equal to another existing user, PUT /api/v1/users/{id} returns 409","Controller tests","Wed Nov 26 08:49:04 UTC 2025","passed","Wed Nov 26 08:49:04 UTC 2025","PUT /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UpdateUserTests","UpdateUserWithSameEmail"
"When valid request with missing roles, PUT /api/v1/users/{id}/roles/{role-id} returns 401.","176","When valid request with missing roles, PUT /api/v1/users/{id}/roles/{role-id} returns 401 [3] user_creator_role=LECTURER","Controller tests","Wed Nov 26 08:48:59 UTC 2025","failed","Wed Nov 26 08:48:59 UTC 2025","PUT /api/v1/users/{id}/roles/{role-id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UserRoleTests$AddRoleTests","AddRoleWithNotAllowedRole"
"When request is valid, GET /api/v1/users/{id} returns 200 and valid response.","172","When request is valid, GET /api/v1/users/{id} returns 200 and valid response [2] user_creator_role=SYSADMIN","Controller tests","Wed Nov 26 08:49:10 UTC 2025","passed","Wed Nov 26 08:49:10 UTC 2025","GET /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$GetUserTests","GetUserSuccessWithAllowedRoles"
"When request is valid, POST /api/v1/auth/logout returns 204.","175","When request is valid, POST /api/v1/auth/logout returns 204","Controller tests","Wed Nov 26 08:48:48 UTC 2025","passed","Wed Nov 26 08:48:49 UTC 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","LogoutSuccess"
"When request body with location field length what exceeds max possible length (256), POST /api/v1/rooms returns 422.","174","When request body with location field length what exceeds max possible length (256), POST /api/v1/rooms returns 422","Controller tests","Wed Nov 26 08:48:43 UTC 2025","failed","Wed Nov 26 08:48:43 UTC 2025","POST /api/v1/rooms","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$CreateRoomTests","CreateRoomWithTooLongLocationFieldString"
"When valid request with missing roles, GET /api/v1/rooms returns 401.","176","When valid request with missing roles, GET /api/v1/rooms returns 401 [4] user_creator_role=ORGANIZER","Controller tests","Wed Nov 26 08:48:42 UTC 2025","failed","Wed Nov 26 08:48:43 UTC 2025","GET /api/v1/rooms","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$GetRoomsTests","GetRoomsWithNotAllowedRole"
"When valid request with missing roles, DELETE /api/v1/users/{id} returns 401.","193","When valid request with missing roles, DELETE /api/v1/users/{id} returns 401 [2] user_creator_role=STUDENT","Controller tests","Wed Nov 26 08:49:03 UTC 2025","failed","Wed Nov 26 08:49:03 UTC 2025","DELETE /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$DeleteUserTests","DeleteUserWithNotAllowedRole"
"When request body with not lowercase email field, POST /api/v1/users returns 422.","237","When request body with not lowercase email field, POST /api/v1/users returns 422","Controller tests","Wed Nov 26 08:49:13 UTC 2025","failed","Wed Nov 26 08:49:14 UTC 2025","POST /api/v1/users","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$CreateUserTests","CreateUserWithNonLowerCaseEmailField"
"When request body without required field, POST /api/v1/rooms returns 400.","172","When request body without required field, POST /api/v1/rooms returns 400 [1] request_field=location","Controller tests","Wed Nov 26 08:48:45 UTC 2025","failed","Wed Nov 26 08:48:45 UTC 2025","POST /api/v1/rooms","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$CreateRoomTests","CreateRoomWithoutRequestField"
"When request with empty body, POST /api/v1/account/recovery-password returns 400.","82","When request with empty body, POST /api/v1/account/recovery-password returns 400","Controller tests","Wed Nov 26 08:48:50 UTC 2025","failed","Wed Nov 26 08:48:51 UTC 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request with invalid access token header, DELETE /api/v1/educational-programs/{id} returns 401.","86","When request with invalid access token header, DELETE /api/v1/educational-programs/{id} returns 401","Controller tests","Wed Nov 26 08:48:25 UTC 2025","passed","Wed Nov 26 08:48:25 UTC 2025","DELETE /api/v1/educational-programs/{id}","Educational Program API Controller Tests","education.kub.backend.ce.domain.educational_program.controller.EducationalProgramControllerTests$EducationalProgramsTests$EducationalProgramTests$DeleteEducationalProgramTests","DeleteProgramWithInvalidToken"
"When request with id url parameter for not existing user, PUT /api/v1/users/{id}/roles/{role-id} returns 404.","168","When request with id url parameter for not existing user, PUT /api/v1/users/{id}/roles/{role-id} returns 404","Controller tests","Wed Nov 26 08:48:59 UTC 2025","passed","Wed Nov 26 08:48:59 UTC 2025","PUT /api/v1/users/{id}/roles/{role-id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UserRoleTests$AddRoleTests","AddRoleWithNonExistedUser"
"When request body without optional field, PUT /api/v1/rooms/{id} returns 200.","182","When request body without optional field, PUT /api/v1/rooms/{id} returns 200 [2] request_field=capacity","Controller tests","Wed Nov 26 08:48:40 UTC 2025","passed","Wed Nov 26 08:48:40 UTC 2025","PUT /api/v1/rooms/{id}","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$RoomTests$UpdateRoomTests","UpdateRoomSuccessWithoutOptionalRequestField"
"When request body with invalid degree_type enum field, PUT /api/v1/programs/{id} returns 422.","188","When request body with invalid degree_type enum field, PUT /api/v1/programs/{id} returns 422","Controller tests","Wed Nov 26 08:48:27 UTC 2025","failed","Wed Nov 26 08:48:27 UTC 2025","PUT /api/v1/programs/{id}","Educational Program API Controller Tests","education.kub.backend.ce.domain.educational_program.controller.EducationalProgramControllerTests$EducationalProgramsTests$EducationalProgramTests$UpdateEducationalProgramTests","CreateProgramWithInvalidDegreeTypeFieldString"
"When request is valid, DELETE /api/v1/users/{id}/roles/{role-id} returns 200.","172","When request is valid, DELETE /api/v1/users/{id}/roles/{role-id} returns 200 [3] user_creator_role=ORGANIZER","Controller tests","Wed Nov 26 08:48:57 UTC 2025","passed","Wed Nov 26 08:48:57 UTC 2025","DELETE /api/v1/users/{id}/roles/{role-id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UserRoleTests$RemoveRoleTests","RemoveRoleSuccessWithAllowedRole"
"When request body with empty field, PUT /api/v1/users/{id} returns 422.","240","When request body with empty field, PUT /api/v1/users/{id} returns 422 [3] request_field=middle_name","Controller tests","Wed Nov 26 08:49:09 UTC 2025","failed","Wed Nov 26 08:49:09 UTC 2025","PUT /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UpdateUserTests","UpdateUserWithEmptyRequestField"
"When request is valid, GET /api/v1/roles returns 200 and valid response.","187","When request is valid, GET /api/v1/roles returns 200 and valid response [3] user_creator_role=ORGANIZER","Controller tests","Wed Nov 26 08:48:55 UTC 2025","passed","Wed Nov 26 08:48:55 UTC 2025","GET /api/v1/roles","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$GetRolesTests","GetRolesSuccessWithAllowedRole"
"When request with id url parameter for not existing user, GET /api/v1/users/{id} returns 404.","77","When request with id url parameter for not existing user, GET /api/v1/users/{id} returns 404","Controller tests","Wed Nov 26 08:49:09 UTC 2025","failed","Wed Nov 26 08:49:09 UTC 2025","GET /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$GetUserTests","GetUserWithNonExistedUser"
"When request body with wrong email, POST /api/v1/auth/login returns 401.","257","When request body with wrong email, POST /api/v1/auth/login returns 401","Controller tests","Wed Nov 26 08:48:50 UTC 2025","passed","Wed Nov 26 08:48:50 UTC 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","LoginWithWrongEmail"
"When valid request with missing roles, POST /api/v1/users/{id}/resend returns 401.","241","When valid request with missing roles, POST /api/v1/users/{id}/resend returns 401 [1] user_creator_role=USER","Controller tests","Wed Nov 26 08:49:00 UTC 2025","failed","Wed Nov 26 08:49:00 UTC 2025","POST /api/v1/users/{id}/resend","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$ResendPasswordTests","ResendPasswordWithNotAllowedRole"
"When request with invalid id url parameter, GET /api/v1/rooms/{id} returns 400.","177","When request with invalid id url parameter, GET /api/v1/rooms/{id} returns 400","Controller tests","Wed Nov 26 08:48:41 UTC 2025","passed","Wed Nov 26 08:48:41 UTC 2025","GET /api/v1/rooms/{id}","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$RoomTests$GetRoomTests","GetRoomWithInvalidIdUrlParameter"
"When request body with empty field, PUT /api/v1/users/{id} returns 422.","241","When request body with empty field, PUT /api/v1/users/{id} returns 422 [1] request_field=first_name","Controller tests","Wed Nov 26 08:49:08 UTC 2025","failed","Wed Nov 26 08:49:08 UTC 2025","PUT /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UpdateUserTests","UpdateUserWithEmptyRequestField"
"When request body without optional field, PUT /api/v1/programs/{id} returns 200.","188","When request body without optional field, PUT /api/v1/programs/{id} returns 200 [5] request_field=duration","Controller tests","Wed Nov 26 08:48:30 UTC 2025","passed","Wed Nov 26 08:48:31 UTC 2025","PUT /api/v1/programs/{id}","Educational Program API Controller Tests","education.kub.backend.ce.domain.educational_program.controller.EducationalProgramControllerTests$EducationalProgramsTests$EducationalProgramTests$UpdateEducationalProgramTests","UpdateProgramSuccessWithoutOptionalRequestField"
"When request body without optional field, PUT /api/v1/rooms/{id} returns 200.","183","When request body without optional field, PUT /api/v1/rooms/{id} returns 200 [3] request_field=description","Controller tests","Wed Nov 26 08:48:40 UTC 2025","passed","Wed Nov 26 08:48:40 UTC 2025","PUT /api/v1/rooms/{id}","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$RoomTests$UpdateRoomTests","UpdateRoomSuccessWithoutOptionalRequestField"
"When request body without required field, PUT /api/v1/users/{id} returns 400.","166","When request body without required field, PUT /api/v1/users/{id} returns 400 [4] request_field=email","Controller tests","Wed Nov 26 08:49:06 UTC 2025","failed","Wed Nov 26 08:49:06 UTC 2025","PUT /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UpdateUserTests","UpdateUserWithoutRequestField"
"When request is valid, PUT /api/v1/users/{id} returns 200 and valid response.","242","When request is valid, PUT /api/v1/users/{id} returns 200 and valid response [3] user_creator_role=ORGANIZER","Controller tests","Wed Nov 26 08:49:07 UTC 2025","passed","Wed Nov 26 08:49:07 UTC 2025","PUT /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UpdateUserTests","UpdateUserSuccessWithAllowedRoles"
"When request body with invalid email, POST /api/v1/account/recovery-password returns 422.","80","When request body with invalid email, POST /api/v1/account/recovery-password returns 422","Controller tests","Wed Nov 26 08:48:51 UTC 2025","failed","Wed Nov 26 08:48:51 UTC 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithInvalidEmail"
"When valid request body with unnecessary field, PUT /api/v1/rooms/{id} returns 400.","188","When valid request body with unnecessary field, PUT /api/v1/rooms/{id} returns 400","Controller tests","Wed Nov 26 08:48:39 UTC 2025","failed","Wed Nov 26 08:48:40 UTC 2025","PUT /api/v1/rooms/{id}","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$RoomTests$UpdateRoomTests","UpdateRoomWithAdditionalRequestField"
"When valid request with missing roles, DELETE /api/v1/users/{id}/roles/{role-id} returns 401.","174","When valid request with missing roles, DELETE /api/v1/users/{id}/roles/{role-id} returns 401 [2] user_creator_role=STUDENT","Controller tests","Wed Nov 26 08:48:56 UTC 2025","failed","Wed Nov 26 08:48:56 UTC 2025","DELETE /api/v1/users/{id}/roles/{role-id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UserRoleTests$RemoveRoleTests","RemoveRoleWithNotAllowedRole"
"When request body with empty field, PUT /api/v1/users/{id} returns 422.","239","When request body with empty field, PUT /api/v1/users/{id} returns 422 [4] request_field=email","Controller tests","Wed Nov 26 08:49:09 UTC 2025","failed","Wed Nov 26 08:49:09 UTC 2025","PUT /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UpdateUserTests","UpdateUserWithEmptyRequestField"
"When request with id url parameter for not existing user, DELETE /api/v1/users/{id}/roles/{role-id} returns 404.","170","When request with id url parameter for not existing user, DELETE /api/v1/users/{id}/roles/{role-id} returns 404","Controller tests","Wed Nov 26 08:48:56 UTC 2025","passed","Wed Nov 26 08:48:56 UTC 2025","DELETE /api/v1/users/{id}/roles/{role-id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UserRoleTests$RemoveRoleTests","RemoveRoleWithNonExistedUser"
"When request with invalid access token header, DELETE /api/v1/rooms/{id} returns 401.","80","When request with invalid access token header, DELETE /api/v1/rooms/{id} returns 401","Controller tests","Wed Nov 26 08:48:36 UTC 2025","passed","Wed Nov 26 08:48:36 UTC 2025","DELETE /api/v1/rooms/{id}","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$RoomTests$DeleteRoomTests","DeleteRoomWithInvalidToken"
"When valid request with missing roles, DELETE /api/v1/educational-programs/{id} returns 401.","212","When valid request with missing roles, DELETE /api/v1/educational-programs/{id} returns 401 [5] user_creator_role=SYSADMIN","Controller tests","Wed Nov 26 08:48:25 UTC 2025","failed","Wed Nov 26 08:48:25 UTC 2025","DELETE /api/v1/educational-programs/{id}","Educational Program API Controller Tests","education.kub.backend.ce.domain.educational_program.controller.EducationalProgramControllerTests$EducationalProgramsTests$EducationalProgramTests$DeleteEducationalProgramTests","DeleteProgramWithNotAllowedRole"
"When request with invalid access token header, GET /api/v1/rooms returns 401.","79","When request with invalid access token header, GET /api/v1/rooms returns 401","Controller tests","Wed Nov 26 08:48:41 UTC 2025","passed","Wed Nov 26 08:48:41 UTC 2025","GET /api/v1/rooms","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$GetRoomsTests","GetRoomsWithInvalidToken"
"When valid request with missing roles, POST /api/v1/users returns 401.","177","When valid request with missing roles, POST /api/v1/users returns 401 [1] user_creator_role=USER","Controller tests","Wed Nov 26 08:49:15 UTC 2025","failed","Wed Nov 26 08:49:16 UTC 2025","POST /api/v1/users","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$CreateUserTests","CreateUserWithNotAllowedRole"
"When valid request with missing roles, DELETE /api/v1/users/{id}/roles/{role-id} returns 401.","179","When valid request with missing roles, DELETE /api/v1/users/{id}/roles/{role-id} returns 401 [3] user_creator_role=LECTURER","Controller tests","Wed Nov 26 08:48:56 UTC 2025","failed","Wed Nov 26 08:48:57 UTC 2025","DELETE /api/v1/users/{id}/roles/{role-id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UserRoleTests$RemoveRoleTests","RemoveRoleWithNotAllowedRole"
"When request with invalid access token header, PUT /api/v1/rooms/{id} returns 401.","79","When request with invalid access token header, PUT /api/v1/rooms/{id} returns 401","Controller tests","Wed Nov 26 08:48:37 UTC 2025","passed","Wed Nov 26 08:48:38 UTC 2025","PUT /api/v1/rooms/{id}","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$RoomTests$UpdateRoomTests","UpdateRoomWithInvalidToken"
"When valid request with missing roles, GET /api/v1/users/{id} returns 401.","174","When valid request with missing roles, GET /api/v1/users/{id} returns 401 [2] user_creator_role=STUDENT","Controller tests","Wed Nov 26 08:49:10 UTC 2025","failed","Wed Nov 26 08:49:10 UTC 2025","GET /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$GetUserTests","GetUserWithNotAllowedRole"
"When request body with capacity field value what exceeds max possible value (32767), POST /api/v1/rooms returns 400.","173","When request body with capacity field value what exceeds max possible value (32767), POST /api/v1/rooms returns 400","Controller tests","Wed Nov 26 08:48:45 UTC 2025","failed","Wed Nov 26 08:48:45 UTC 2025","POST /api/v1/rooms","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$CreateRoomTests","CreateRoomWithTooBigCapacityFieldValue"
"When request with invalid access token header, POST /api/v1/account/change-password returns 401.","80","When request with invalid access token header, POST /api/v1/account/change-password returns 401","Controller tests","Wed Nov 26 08:48:52 UTC 2025","passed","Wed Nov 26 08:48:52 UTC 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request without access token header, POST /api/v1/account/change-password returns 401.","88","When request without access token header, POST /api/v1/account/change-password returns 401","Controller tests","Wed Nov 26 08:48:51 UTC 2025","failed","Wed Nov 26 08:48:51 UTC 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request without body, POST /api/v1/account/recovery-password returns 400.","89","When request without body, POST /api/v1/account/recovery-password returns 400","Controller tests","Wed Nov 26 08:48:50 UTC 2025","passed","Wed Nov 26 08:48:50 UTC 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request body without required field, PUT /api/v1/users/{id} returns 400.","252","When request body without required field, PUT /api/v1/users/{id} returns 400 [2] request_field=last_name","Controller tests","Wed Nov 26 08:49:05 UTC 2025","failed","Wed Nov 26 08:49:06 UTC 2025","PUT /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$UpdateUserTests","UpdateUserWithoutRequestField"
"When request with invalid access token header, GET /api/v1/users returns 401.","78","When request with invalid access token header, GET /api/v1/users returns 401","Controller tests","Wed Nov 26 08:49:11 UTC 2025","passed","Wed Nov 26 08:49:11 UTC 2025","GET /api/v1/users","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$GetUsersTests","GetUsersWithInvalidToken"
"When valid request with missing roles, POST /api/v1/rooms returns 401.","174","When valid request with missing roles, POST /api/v1/rooms returns 401 [5] user_creator_role=SYSADMIN","Controller tests","Wed Nov 26 08:48:46 UTC 2025","failed","Wed Nov 26 08:48:46 UTC 2025","POST /api/v1/rooms","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$CreateRoomTests","CreateRoomWithNotAllowedRole"
"When request body with empty field, POST /api/v1/rooms returns 422.","186","When request body with empty field, POST /api/v1/rooms returns 422 [2] request_field=description","Controller tests","Wed Nov 26 08:48:44 UTC 2025","failed","Wed Nov 26 08:48:44 UTC 2025","POST /api/v1/rooms","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$CreateRoomTests","CreateRoomWithEmptyRequestField"
"When request is valid, DELETE /api/v1/users/{id} returns 200.","167","When request is valid, DELETE /api/v1/users/{id} returns 200 [2] user_creator_role=SYSADMIN","Controller tests","Wed Nov 26 08:49:02 UTC 2025","passed","Wed Nov 26 08:49:02 UTC 2025","DELETE /api/v1/users/{id}","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$UserTests$DeleteUserTests","DeleteUserSuccessWithAllowedRole"
"When request without access token header, GET /api/v1/rooms returns 401.","79","When request without access token header, GET /api/v1/rooms returns 401","Controller tests","Wed Nov 26 08:48:41 UTC 2025","failed","Wed Nov 26 08:48:42 UTC 2025","GET /api/v1/rooms","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$GetRoomsTests","GetRoomsWithoutToken"
"When request body without required field, POST /api/v1/users returns 400.","288","When request body without required field, POST /api/v1/users returns 400 [1] request_field=first_name","Controller tests","Wed Nov 26 08:49:15 UTC 2025","failed","Wed Nov 26 08:49:15 UTC 2025","POST /api/v1/users","User API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$UsersTests$CreateUserTests","CreateUserWithoutRequestField"
"When request with program id url parameter for not existing Program, PUT /api/v1/programs/{id} returns 404.","191","When request with program id url parameter for not existing Program, PUT /api/v1/programs/{id} returns 404","Controller tests","Wed Nov 26 08:48:26 UTC 2025","passed","Wed Nov 26 08:48:27 UTC 2025","PUT /api/v1/programs/{id}","Educational Program API Controller Tests","education.kub.backend.ce.domain.educational_program.controller.EducationalProgramControllerTests$EducationalProgramsTests$EducationalProgramTests$UpdateEducationalProgramTests","UpdateProgramWithNonExistedProgram"
"When request without access token header, GET /api/v1/rooms/{id} returns 401.","79","When request without access token header, GET /api/v1/rooms/{id} returns 401","Controller tests","Wed Nov 26 08:48:41 UTC 2025","failed","Wed Nov 26 08:48:41 UTC 2025","GET /api/v1/rooms/{id}","Room API Controller Tests","education.kub.backend.ce.domain.room.controller.RoomControllerTests$RoomsTests$RoomTests$GetRoomTests","GetRoomWithoutToken"
