"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request with empty body, POST /api/v1/account/change-password returns 400.","158","When request with empty body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 04:45:01 GMT 2025","broken","Wed Oct 29 04:45:01 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyBody"
"When request is valid, POST /api/v1/auth/refresh returns 200.","192","When request is valid, POST /api/v1/auth/refresh returns 200","Unit Tests","Wed Oct 29 04:44:58 GMT 2025","broken","Wed Oct 29 04:44:58 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request without body, POST /api/v1/auth/login returns 400.","158","When request without body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 04:45:00 GMT 2025","broken","Wed Oct 29 04:45:00 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request without access token header, POST /api/v1/auth/logout returns 401.","102","When request without access token header, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 04:44:59 GMT 2025","failed","Wed Oct 29 04:44:59 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401.","1175","When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 04:44:57 GMT 2025","broken","Wed Oct 29 04:44:58 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
"When request body with wrong email, POST /api/v1/auth/login returns 401.","159","When request body with wrong email, POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 04:45:00 GMT 2025","broken","Wed Oct 29 04:45:00 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request body with empty new password, POST /api/v1/account/change-password returns 422.","157","When request body with empty new password, POST /api/v1/account/change-password returns 422","Unit Tests","Wed Oct 29 04:45:01 GMT 2025","broken","Wed Oct 29 04:45:02 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request without body, POST /api/v1/account/recovery-password returns 400.","87","When request without body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 04:45:01 GMT 2025","passed","Wed Oct 29 04:45:01 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request body with wrong password, POST /api/v1/auth/login returns 401.","158","When request body with wrong password, POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 04:45:00 GMT 2025","broken","Wed Oct 29 04:45:00 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
"When request with invalid access token, POST /api/v1/auth/logout returns 401.","257","When request with invalid access token, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 04:44:59 GMT 2025","passed","Wed Oct 29 04:44:59 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
"When request without access token header, POST /api/v1/account/change-password returns 401.","86","When request without access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:45:01 GMT 2025","broken","Wed Oct 29 04:45:01 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request body without old password, POST /api/v1/account/change-password returns 401.","158","When request body without old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:45:01 GMT 2025","broken","Wed Oct 29 04:45:01 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutOldPassword"
"When request body with empty email, POST /api/v1/account/recovery-password returns 422.","103","When request body with empty email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 04:45:00 GMT 2025","failed","Wed Oct 29 04:45:00 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request body without new password, POST /api/v1/account/change-password returns 400.","157","When request body without new password, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 04:45:02 GMT 2025","broken","Wed Oct 29 04:45:02 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request with invalid body, POST /api/v1/auth/login returns 400.","157","When request with invalid body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 04:44:59 GMT 2025","broken","Wed Oct 29 04:45:00 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response.","86","When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Wed Oct 29 04:45:00 GMT 2025","passed","Wed Oct 29 04:45:01 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request is valid, POST /api/v1/account/change-password returns 204 and valid response.","156","When request is valid, POST /api/v1/account/change-password returns 204 and valid response","Unit Tests","Wed Oct 29 04:45:02 GMT 2025","broken","Wed Oct 29 04:45:02 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request is valid, POST /api/v1/auth/login returns 200 and valid response.","159","When request is valid, POST /api/v1/auth/login returns 200 and valid response","Unit Tests","Wed Oct 29 04:44:59 GMT 2025","broken","Wed Oct 29 04:44:59 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
"When request without access token header, GET /api/v1/account/me returns 401.","81","When request without access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 04:45:02 GMT 2025","broken","Wed Oct 29 04:45:02 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request with empty body, POST /api/v1/account/recovery-password returns 400.","84","When request with empty body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 04:45:01 GMT 2025","failed","Wed Oct 29 04:45:01 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request with empty body, POST /api/v1/auth/login returns 400.","158","When request with empty body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 04:45:00 GMT 2025","broken","Wed Oct 29 04:45:00 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request body with empty old password, POST /api/v1/account/change-password returns 401.","161","When request body with empty old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:45:02 GMT 2025","broken","Wed Oct 29 04:45:02 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
