"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request body without email, POST /api/v1/auth/login returns 400.","166","When request body without email, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 04:25:45 GMT 2025","failed","Wed Oct 29 04:25:45 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
"When request without access token header, POST /api/v1/auth/logout returns 401.","103","When request without access token header, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 04:25:45 GMT 2025","failed","Wed Oct 29 04:25:45 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response.","86","When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Wed Oct 29 04:25:46 GMT 2025","passed","Wed Oct 29 04:25:46 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request without body, POST /api/v1/account/recovery-password returns 400.","99","When request without body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 04:25:46 GMT 2025","passed","Wed Oct 29 04:25:47 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request with invalid body, POST /api/v1/auth/login returns 400.","167","When request with invalid body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 04:25:45 GMT 2025","failed","Wed Oct 29 04:25:45 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request with invalid access token header, POST /api/v1/auth/login returns 401.","100","When request with invalid access token header , POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 04:25:46 GMT 2025","passed","Wed Oct 29 04:25:46 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request with empty body, POST /api/v1/account/change-password returns 400.","170","When request with empty body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 04:25:47 GMT 2025","failed","Wed Oct 29 04:25:47 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyBody"
"When request is valid, POST /api/v1/auth/refresh returns 200.","207","When request is valid, POST /api/v1/auth/refresh returns 200","Unit Tests","Wed Oct 29 04:25:44 GMT 2025","failed","Wed Oct 29 04:25:44 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request without access token header, POST /api/v1/account/change-password returns 401.","95","When request without access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:25:47 GMT 2025","failed","Wed Oct 29 04:25:47 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request is valid, GET /api/v1/account/me returns 200 and valid response.","161","When request is valid, GET /api/v1/account/me returns 200 and valid response","Unit Tests","Wed Oct 29 04:25:48 GMT 2025","failed","Wed Oct 29 04:25:48 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request with empty body, POST /api/v1/auth/login returns 400.","161","When request with empty body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 04:25:46 GMT 2025","failed","Wed Oct 29 04:25:46 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request is valid, POST /api/v1/account/change-password returns 204 and valid response.","165","When request is valid, POST /api/v1/account/change-password returns 204 and valid response","Unit Tests","Wed Oct 29 04:25:47 GMT 2025","failed","Wed Oct 29 04:25:48 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request with invalid access token, POST /api/v1/auth/logout returns 401.","95","When request with invalid access token, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 04:25:45 GMT 2025","passed","Wed Oct 29 04:25:45 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
"When request body with empty old password, POST /api/v1/account/change-password returns 401.","166","When request body with empty old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:25:48 GMT 2025","failed","Wed Oct 29 04:25:48 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request body without old password, POST /api/v1/account/change-password returns 401.","166","When request body without old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 04:25:47 GMT 2025","failed","Wed Oct 29 04:25:47 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutOldPassword"
"When request without body, POST /api/v1/account/change-password returns 400.","167","When request without body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 04:25:47 GMT 2025","failed","Wed Oct 29 04:25:47 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request with empty refresh token header, POST /api/v1/auth/refresh returns 401.","120","When request with empty refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 04:25:44 GMT 2025","failed","Wed Oct 29 04:25:44 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithEmptyRefreshToken"
"When request without access token header, GET /api/v1/account/me returns 401.","91","When request without access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 04:25:48 GMT 2025","failed","Wed Oct 29 04:25:48 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request body with invalid email, POST /api/v1/account/recovery-password returns 422.","86","When request body with invalid email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 04:25:47 GMT 2025","failed","Wed Oct 29 04:25:47 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithInvalidEmail"
"When request is valid, POST /api/v1/auth/logout returns 204.","173","When request is valid, POST /api/v1/auth/logout returns 204","Unit Tests","Wed Oct 29 04:25:45 GMT 2025","failed","Wed Oct 29 04:25:45 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request body with wrong email, POST /api/v1/auth/login returns 401.","168","When request body with wrong email, POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 04:25:46 GMT 2025","failed","Wed Oct 29 04:25:46 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
