"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request without access token header, POST /api/v1/auth/logout returns 401.","98","When request without access token header, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 05:39:14 GMT 2025","failed","Wed Oct 29 05:39:14 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request is valid, POST /api/v1/account/change-password returns 204 and valid response.","339","When request is valid, POST /api/v1/account/change-password returns 204 and valid response","Unit Tests","Wed Oct 29 05:39:18 GMT 2025","passed","Wed Oct 29 05:39:18 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request without body, POST /api/v1/auth/refresh returns 400.","248","When request without body, POST /api/v1/auth/refresh returns 400","Unit Tests","Wed Oct 29 05:39:14 GMT 2025","passed","Wed Oct 29 05:39:14 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request without invalid access token header, GET /api/v1/account/me returns 401.","82","When request without invalid access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 05:39:19 GMT 2025","passed","Wed Oct 29 05:39:19 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithInvalidToken"
"When request without body, POST /api/v1/auth/login returns 400.","220","When request without body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:39:15 GMT 2025","passed","Wed Oct 29 05:39:15 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request body without email, POST /api/v1/auth/login returns 400.","223","When request body without email, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:39:15 GMT 2025","failed","Wed Oct 29 05:39:15 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
"When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401.","1396","When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 05:39:11 GMT 2025","failed","Wed Oct 29 05:39:12 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
"When request with empty refresh token header, POST /api/v1/auth/refresh returns 401.","117","When request with empty refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 05:39:12 GMT 2025","failed","Wed Oct 29 05:39:12 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithEmptyRefreshToken"
"When request is valid, POST /api/v1/auth/refresh returns 200.","1458","When request is valid, POST /api/v1/auth/refresh returns 200","Unit Tests","Wed Oct 29 05:39:12 GMT 2025","passed","Wed Oct 29 05:39:14 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request with empty body, POST /api/v1/auth/login returns 400.","209","When request with empty body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 05:39:16 GMT 2025","failed","Wed Oct 29 05:39:16 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request is valid, POST /api/v1/auth/login returns 200 and valid response.","216","When request is valid, POST /api/v1/auth/login returns 200 and valid response","Unit Tests","Wed Oct 29 05:39:14 GMT 2025","passed","Wed Oct 29 05:39:15 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
"When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response.","87","When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Wed Oct 29 05:39:16 GMT 2025","passed","Wed Oct 29 05:39:16 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request is valid, POST /api/v1/auth/logout returns 204.","215","When request is valid, POST /api/v1/auth/logout returns 204","Unit Tests","Wed Oct 29 05:39:14 GMT 2025","passed","Wed Oct 29 05:39:14 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request body with empty old password, POST /api/v1/account/change-password returns 401.","271","When request body with empty old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 05:39:18 GMT 2025","passed","Wed Oct 29 05:39:18 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request body with wrong password, POST /api/v1/auth/login returns 401.","277","When request body with wrong password, POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 05:39:16 GMT 2025","passed","Wed Oct 29 05:39:16 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
