"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request is valid, POST /api/v1/account/change-password returns 204 and valid response.","343","When request is valid, POST /api/v1/account/change-password returns 204 and valid response","Unit Tests","Wed Oct 29 12:57:01 GMT 2025","passed","Wed Oct 29 12:57:02 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request without invalid access token header, GET /api/v1/account/me returns 401.","83","When request without invalid access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 12:57:02 GMT 2025","passed","Wed Oct 29 12:57:02 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithInvalidToken"
"When request with invalid body, POST /api/v1/auth/login returns 400.","223","When request with invalid body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 12:56:58 GMT 2025","passed","Wed Oct 29 12:56:59 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request without body, POST /api/v1/auth/login returns 400.","223","When request without body, POST /api/v1/auth/login returns 400","Unit Tests","Wed Oct 29 12:56:59 GMT 2025","passed","Wed Oct 29 12:56:59 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request without access token header, POST /api/v1/auth/logout returns 401.","101","When request without access token header, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 12:56:58 GMT 2025","failed","Wed Oct 29 12:56:58 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request body without new password, POST /api/v1/account/change-password returns 400.","274","When request body without new password, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 12:57:02 GMT 2025","failed","Wed Oct 29 12:57:02 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401.","1208","When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 12:56:54 GMT 2025","failed","Wed Oct 29 12:56:56 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
"When request without body, POST /api/v1/account/recovery-password returns 400.","99","When request without body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Wed Oct 29 12:57:00 GMT 2025","passed","Wed Oct 29 12:57:00 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request without body, POST /api/v1/auth/refresh returns 400.","232","When request without body, POST /api/v1/auth/refresh returns 400","Unit Tests","Wed Oct 29 12:56:57 GMT 2025","passed","Wed Oct 29 12:56:57 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request body with empty new password, POST /api/v1/account/change-password returns 422.","342","When request body with empty new password, POST /api/v1/account/change-password returns 422","Unit Tests","Wed Oct 29 12:57:01 GMT 2025","failed","Wed Oct 29 12:57:01 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request with invalid access token header, POST /api/v1/account/change-password returns 401.","83","When request with invalid access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 12:57:02 GMT 2025","passed","Wed Oct 29 12:57:02 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request with empty refresh token header, POST /api/v1/auth/refresh returns 401.","118","When request with empty refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Wed Oct 29 12:56:56 GMT 2025","failed","Wed Oct 29 12:56:56 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithEmptyRefreshToken"
"When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response.","92","When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Wed Oct 29 12:57:00 GMT 2025","passed","Wed Oct 29 12:57:00 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request without body, POST /api/v1/account/change-password returns 400.","225","When request without body, POST /api/v1/account/change-password returns 400","Unit Tests","Wed Oct 29 12:57:00 GMT 2025","passed","Wed Oct 29 12:57:00 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request body with empty old password, POST /api/v1/account/change-password returns 401.","272","When request body with empty old password, POST /api/v1/account/change-password returns 401","Unit Tests","Wed Oct 29 12:57:02 GMT 2025","passed","Wed Oct 29 12:57:02 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request is valid, POST /api/v1/auth/logout returns 204.","210","When request is valid, POST /api/v1/auth/logout returns 204","Unit Tests","Wed Oct 29 12:56:58 GMT 2025","passed","Wed Oct 29 12:56:58 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request body with empty email, POST /api/v1/account/recovery-password returns 422.","102","When request body with empty email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 12:57:00 GMT 2025","failed","Wed Oct 29 12:57:00 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request body with invalid email, POST /api/v1/account/recovery-password returns 422.","86","When request body with invalid email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Wed Oct 29 12:57:00 GMT 2025","failed","Wed Oct 29 12:57:00 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithInvalidEmail"
"When request body with wrong email, POST /api/v1/auth/login returns 401.","295","When request body with wrong email, POST /api/v1/auth/login returns 401","Unit Tests","Wed Oct 29 12:56:59 GMT 2025","passed","Wed Oct 29 12:56:59 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request without access token header, GET /api/v1/account/me returns 401.","90","When request without access token header, GET /api/v1/account/me returns 401","Unit Tests","Wed Oct 29 12:57:02 GMT 2025","failed","Wed Oct 29 12:57:02 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request with invalid access token, POST /api/v1/auth/logout returns 401.","95","When request with invalid access token, POST /api/v1/auth/logout returns 401","Unit Tests","Wed Oct 29 12:56:57 GMT 2025","passed","Wed Oct 29 12:56:58 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
