"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request body with wrong email, POST /api/v1/auth/login returns 401.","279","When request body with wrong email, POST /api/v1/auth/login returns 401","Unit Tests","Mon Nov 03 16:21:15 GMT 2025","passed","Mon Nov 03 16:21:15 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response.","89","When request is valid, POST /api/v1/account/recovery-password returns 204 and valid response","Unit Tests","Mon Nov 03 16:21:16 GMT 2025","passed","Mon Nov 03 16:21:16 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordSuccess"
"When request without body, POST /api/v1/account/change-password returns 400.","205","When request without body, POST /api/v1/account/change-password returns 400","Unit Tests","Mon Nov 03 16:21:16 GMT 2025","passed","Mon Nov 03 16:21:17 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request with empty body, POST /api/v1/account/change-password returns 400.","200","When request with empty body, POST /api/v1/account/change-password returns 400","Unit Tests","Mon Nov 03 16:21:17 GMT 2025","failed","Mon Nov 03 16:21:17 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyBody"
"When request body with empty new password, POST /api/v1/account/change-password returns 422.","337","When request body with empty new password, POST /api/v1/account/change-password returns 422","Unit Tests","Mon Nov 03 16:21:17 GMT 2025","failed","Mon Nov 03 16:21:17 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request without body, POST /api/v1/auth/login returns 400.","207","When request without body, POST /api/v1/auth/login returns 400","Unit Tests","Mon Nov 03 16:21:15 GMT 2025","passed","Mon Nov 03 16:21:15 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request body without new password, POST /api/v1/account/change-password returns 400.","263","When request body without new password, POST /api/v1/account/change-password returns 400","Unit Tests","Mon Nov 03 16:21:18 GMT 2025","failed","Mon Nov 03 16:21:18 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request with invalid access token, POST /api/v1/auth/logout returns 401.","121","When request with invalid access token, POST /api/v1/auth/logout returns 401","Unit Tests","Mon Nov 03 16:21:14 GMT 2025","passed","Mon Nov 03 16:21:14 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
"When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401.","1400","When request with invalid refresh token header, POST /api/v1/auth/refresh returns 401","Unit Tests","Mon Nov 03 16:21:10 GMT 2025","failed","Mon Nov 03 16:21:12 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
"When request is valid, GET /api/v1/account/me returns 200 and valid response.","187","When request is valid, GET /api/v1/account/me returns 200 and valid response","Unit Tests","Mon Nov 03 16:21:19 GMT 2025","passed","Mon Nov 03 16:21:19 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request without access token header, GET /api/v1/account/me returns 401.","90","When request without access token header, GET /api/v1/account/me returns 401","Unit Tests","Mon Nov 03 16:21:18 GMT 2025","failed","Mon Nov 03 16:21:19 GMT 2025","GET /api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request without body, POST /api/v1/auth/refresh returns 400.","227","When request without body, POST /api/v1/auth/refresh returns 400","Unit Tests","Mon Nov 03 16:21:13 GMT 2025","passed","Mon Nov 03 16:21:14 GMT 2025","POST /api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request body with invalid email, POST /api/v1/account/recovery-password returns 422.","85","When request body with invalid email, POST /api/v1/account/recovery-password returns 422","Unit Tests","Mon Nov 03 16:21:16 GMT 2025","failed","Mon Nov 03 16:21:16 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithInvalidEmail"
"When request without access token header, POST /api/v1/account/change-password returns 401.","99","When request without access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Mon Nov 03 16:21:17 GMT 2025","failed","Mon Nov 03 16:21:17 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
"When request is valid, POST /api/v1/auth/login returns 200 and valid response.","206","When request is valid, POST /api/v1/auth/login returns 200 and valid response","Unit Tests","Mon Nov 03 16:21:14 GMT 2025","passed","Mon Nov 03 16:21:14 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
"When request body with wrong password, POST /api/v1/auth/login returns 401.","282","When request body with wrong password, POST /api/v1/auth/login returns 401","Unit Tests","Mon Nov 03 16:21:15 GMT 2025","passed","Mon Nov 03 16:21:16 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
"When request with empty body, POST /api/v1/account/recovery-password returns 400.","84","When request with empty body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Mon Nov 03 16:21:16 GMT 2025","failed","Mon Nov 03 16:21:16 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request with invalid access token header, POST /api/v1/account/change-password returns 401.","82","When request with invalid access token header, POST /api/v1/account/change-password returns 401","Unit Tests","Mon Nov 03 16:21:18 GMT 2025","passed","Mon Nov 03 16:21:18 GMT 2025","POST /api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request is valid, POST /api/v1/auth/logout returns 204.","213","When request is valid, POST /api/v1/auth/logout returns 204","Unit Tests","Mon Nov 03 16:21:14 GMT 2025","passed","Mon Nov 03 16:21:14 GMT 2025","POST /api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request with invalid access token header, POST /api/v1/auth/login returns 401.","84","When request with invalid access token header , POST /api/v1/auth/login returns 401","Unit Tests","Mon Nov 03 16:21:15 GMT 2025","passed","Mon Nov 03 16:21:15 GMT 2025","POST /api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request without body, POST /api/v1/account/recovery-password returns 400.","90","When request without body, POST /api/v1/account/recovery-password returns 400","Unit Tests","Mon Nov 03 16:21:16 GMT 2025","passed","Mon Nov 03 16:21:16 GMT 2025","POST /api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.AccountControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
