"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request without body, /api/v1/auth/login returns 400.","219","When request without body, /api/v1/auth/login returns 400","Unit Tests","Tue Oct 21 22:22:39 GMT 2025","passed","Tue Oct 21 22:22:39 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request is valid, /api/v1/account/me returns 200 and valid response.","217","When request is valid, /api/v1/account/me returns 200 and valid response","Unit Tests","Tue Oct 21 22:22:43 GMT 2025","passed","Tue Oct 21 22:22:44 GMT 2025","/api/v1/account/me","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request with empty body, /api/v1/account/change-password returns 400.","214","When request with empty body, /api/v1/account/change-password returns 400","Unit Tests","Tue Oct 21 22:22:42 GMT 2025","failed","Tue Oct 21 22:22:42 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyBody"
"When request body with wrong email, /api/v1/auth/login returns 401.","297","When request body with wrong email, /api/v1/auth/login returns 401","Unit Tests","Tue Oct 21 22:22:39 GMT 2025","passed","Tue Oct 21 22:22:40 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request body without new password, /api/v1/account/change-password returns 401.","212","When request body without new password, /api/v1/account/change-password returns 401","Unit Tests","Tue Oct 21 22:22:43 GMT 2025","passed","Tue Oct 21 22:22:43 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request is valid, /api/v1/auth/refresh returns 200.","1916","When request is valid, /api/v1/auth/refresh returns 200","Unit Tests","Tue Oct 21 22:22:36 GMT 2025","passed","Tue Oct 21 22:22:38 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request with empty body, /api/v1/account/recovery-password returns 400.","97","When request with empty body, /api/v1/account/recovery-password returns 400","Unit Tests","Tue Oct 21 22:22:41 GMT 2025","failed","Tue Oct 21 22:22:41 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request body with empty email, /api/v1/account/recovery-password returns 401.","99","When request body with empty email, /api/v1/account/recovery-password returns 401","Unit Tests","Tue Oct 21 22:22:40 GMT 2025","failed","Tue Oct 21 22:22:40 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request without body, /api/v1/account/recovery-password returns 400.","103","When request without body, /api/v1/account/recovery-password returns 400","Unit Tests","Tue Oct 21 22:22:41 GMT 2025","passed","Tue Oct 21 22:22:41 GMT 2025","/api/v1/account/recovery-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request without access token header, /api/v1/auth/logout returns 401.","114","When request without access token header, /api/v1/auth/logout returns 401","Unit Tests","Tue Oct 21 22:22:38 GMT 2025","failed","Tue Oct 21 22:22:38 GMT 2025","/api/v1/auth/logout","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request with invalid access token header, /api/v1/account/change-password returns 401.","89","When request with invalid access token header, /api/v1/account/change-password returns 401","Unit Tests","Tue Oct 21 22:22:43 GMT 2025","passed","Tue Oct 21 22:22:43 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request body with empty new password, /api/v1/account/change-password returns 401.","367","When request body with empty new password, /api/v1/account/change-password returns 401","Unit Tests","Tue Oct 21 22:22:42 GMT 2025","failed","Tue Oct 21 22:22:42 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyNewPassword"
"When request without body, /api/v1/auth/refresh returns 400.","241","When request without body, /api/v1/auth/refresh returns 400","Unit Tests","Tue Oct 21 22:22:38 GMT 2025","passed","Tue Oct 21 22:22:38 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request is valid, /api/v1/auth/login returns 200 and valid response.","214","When request is valid, /api/v1/auth/login returns 200 and valid response","Unit Tests","Tue Oct 21 22:22:39 GMT 2025","passed","Tue Oct 21 22:22:39 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
"When request without body, /api/v1/account/change-password returns 400.","235","When request without body, /api/v1/account/change-password returns 400","Unit Tests","Tue Oct 21 22:22:41 GMT 2025","passed","Tue Oct 21 22:22:41 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request body with empty old password, /api/v1/account/change-password returns 401.","288","When request body with empty old password, /api/v1/account/change-password returns 401","Unit Tests","Tue Oct 21 22:22:43 GMT 2025","passed","Tue Oct 21 22:22:43 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request with invalid access token header, /api/v1/auth/login returns 401.","98","When request with invalid access token header , /api/v1/auth/login returns 401","Unit Tests","Tue Oct 21 22:22:40 GMT 2025","passed","Tue Oct 21 22:22:40 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request is valid, /api/v1/account/change-password returns 204 and valid response.","358","When request is valid, /api/v1/account/change-password returns 204 and valid response","Unit Tests","Tue Oct 21 22:22:42 GMT 2025","passed","Tue Oct 21 22:22:43 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request body with wrong password, /api/v1/auth/login returns 401.","296","When request body with wrong password, /api/v1/auth/login returns 401","Unit Tests","Tue Oct 21 22:22:40 GMT 2025","passed","Tue Oct 21 22:22:40 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
"When request with empty refresh token header, /api/v1/auth/refresh returns 401.","140","When request with empty refresh token header, /api/v1/auth/refresh returns 401","Unit Tests","Tue Oct 21 22:22:36 GMT 2025","failed","Tue Oct 21 22:22:36 GMT 2025","/api/v1/auth/refresh","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithEmptyRefreshToken"
"When request with empty body, /api/v1/auth/login returns 400.","219","When request with empty body, /api/v1/auth/login returns 400","Unit Tests","Tue Oct 21 22:22:40 GMT 2025","failed","Tue Oct 21 22:22:40 GMT 2025","/api/v1/auth/login","Auth API Controller Tests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request without access token header, /api/v1/account/change-password returns 401.","104","When request without access token header, /api/v1/account/change-password returns 401","Unit Tests","Tue Oct 21 22:22:41 GMT 2025","failed","Tue Oct 21 22:22:42 GMT 2025","/api/v1/account/change-password","Account API Controller Tests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutToken"
